user_id,case_id,type,toanslines,upload_times,answer_rate,final_score,first_score,total_time,timeavg,scoreavg
3544,2908,字符串,0.9050000000000001,0.0,1.0,0.4,0.4,0.0,0.2906249474413215,0.34782608695652134
3544,2908,字符串,0.9050000000000001,0.0,1.0,0.4,0.4,0.0,0.2906249474413215,0.34782608695652134
3544,2908,字符串,0.9050000000000001,0.0,1.0,0.0,0.4,0.0,0.2906249474413215,0.0
3544,2908,字符串,0.9050000000000001,0.0,1.0,0.0,0.4,0.0,0.2906249474413215,0.0
3544,2172,线性表,0.9347826086956522,1.0,0.0,1.0,1.0,0.9999318972635978,0.9999275344266779,0.34782608695652134
3544,2176,数组,0.9014492753623188,1.0,1.0,0.5,0.0,0.7071827747615136,0.6884241481845436,1.0
3544,2307,数组,0.9117647058823529,1.0,0.8197626841243862,0.25,0.25,1.0,1.0,0.34782608695652134
3544,2804,数组,1.0,1.0,1.0,0.0,0.0,0.5301028248300845,0.0,0.34782608695652134
3544,2456,数组,0.0,1.0,0.2657528641571195,1.0,1.0,0.9999370201598983,0.9999463884071413,0.34782608695652134
3544,2450,查找算法,0.9071428571428571,1.0,1.0,0.2,0.2,0.999969963748516,0.9999360790975749,0.34782608695652134
48117,2081,字符串,0.9879032258064517,0.9782608695652173,0.6485,1.0,0.0,0.9994052859548522,0.9992070479398031,0.3333333333333333
48117,2180,字符串,0.992739898989899,0.5434782608695652,0.0,1.0,0.0,0.6147966843523176,0.8814759028776361,0.07692307692307683
48117,2190,字符串,0.9863636363636363,0.7608695652173915,0.48500000000000004,1.0,0.0,0.9982353513268566,0.9991176756634284,0.1249999999999999
48117,2177,字符串,0.9982638888888888,1.0,0.0,1.0,1.0,1.0,1.0,0.0
48117,2892,字符串,0.9959935897435898,0.782608695652174,0.5697,1.0,0.0,0.9991113906739246,0.9995260750260931,0.1333333333333335
48117,2188,字符串,0.983275993883792,0.7391304347826085,0.48560000000000003,1.0,0.0,0.9238306824062873,0.9641556152500175,0.11764705882352955
48117,2199,字符串,0.9870049504950495,0.0,0.4812,1.0,0.0,0.9959213910434985,0.9993602182029018,0.03921568627450985
48117,2198,字符串,0.9860026041666666,0.26086956521739135,0.4908,0.0,0.0,0.9018833262074056,0.9798735028117755,0.0
48117,2164,字符串,0.9987745098039216,1.0,0.6573000000000001,1.0,0.0,0.9996517092813845,0.9994427348502151,0.4000000000000001
48117,2531,字符串,0.625,1.0,0.6247,1.0,0.0,0.9998717556416776,0.9994870225667105,1.0
48117,2894,字符串,0.9987745098039216,1.0,0.5907,1.0,0.0,0.9997402741316053,0.9994805482632106,0.5
48117,2530,字符串,0.5,0.9565217391304348,0.5633,1.0,0.0,0.9978595089545345,0.9975537245194679,0.2857142857142854
48117,2200,字符串,0.9967592592592591,0.8260869565217391,0.4943,1.0,0.0,0.9708765074582602,0.9820778507435447,0.15384615384615405
48117,2908,字符串,0.996875,0.17391304347826086,0.0,1.0,0.0,0.9814636351859558,0.9965513739880849,0.046511627906976855
48117,2936,字符串,0.9977477477477479,0.39130434782608686,0.38420000000000004,1.0,0.25,0.7936670540861974,0.9499798918996842,0.04545454545454517
48117,2474,线性表,0.9952651515151516,1.0,0.6298,1.0,0.0,0.9999607567371942,0.9998430269487769,1.0
48117,2173,线性表,0.9756944444444445,1.0,0.6695000000000001,1.0,1.0,1.0,1.0,0.0
48117,2171,线性表,0.9338235294117647,1.0,0.45520000000000005,1.0,0.0,0.9994800144212582,0.9991680230740133,0.4000000000000001
48117,2647,线性表,0.9305555555555556,1.0,0.5517,1.0,1.0,1.0,1.0,0.0
48117,2548,线性表,0.9972587719298246,0.5,0.47630000000000006,1.0,0.0,0.9985792090407146,0.9995940597259185,0.07142857142857126
48117,2547,线性表,0.9987745098039216,1.0,0.6369,1.0,1.0,1.0,1.0,0.0
48117,2589,线性表,1.0,1.0,0.65,1.0,0.0,0.9999771447444371,0.9999085789777485,1.0
48117,2169,线性表,0.9951923076923077,0.8913043478260869,0.5665,1.0,0.0,0.897551759651842,0.9180414077214736,0.19999999999999984
48117,2145,线性表,0.9887820512820513,1.0,0.49160000000000004,1.0,1.0,1.0,1.0,0.0
48117,2607,线性表,0.9965277777777778,0.9565217391304348,0.6338000000000001,1.0,0.0,0.9990026656468953,0.9988601893107374,0.2857142857142854
48117,2629,线性表,0.9861111111111113,0.9565217391304348,0.5993,1.0,0.0,0.9994495466264911,0.9993709104302756,0.2857142857142854
48117,2561,线性表,0.9959349593495935,1.0,0.5690000000000001,1.0,1.0,1.0,1.0,0.0
48117,2186,线性表,0.9635416666666667,1.0,0.7019,1.0,1.0,1.0,1.0,0.0
48117,2142,线性表,1.0,1.0,0.6304000000000001,1.0,0.0,0.999742543547834,0.9994850870956679,0.5
48117,2185,线性表,0.9930555555555556,1.0,0.6315000000000001,0.25,0.25,1.0,1.0,0.0
48117,2482,线性表,0.9961622807017544,1.0,0.46280000000000004,1.0,0.0,0.9999024021676712,0.9996096086706845,1.0
48117,2141,线性表,0.984375,1.0,0.5981000000000001,1.0,0.0,0.9999754785460974,0.9999019141843889,1.0
48117,2184,线性表,0.953125,1.0,0.6931999999999999,1.0,1.0,1.0,1.0,0.0
48117,2140,线性表,0.996031746031746,0.9782608695652173,0.5446,1.0,0.2,0.9997801217881631,0.9997068290508843,0.266666666666667
48117,2183,线性表,0.9375,1.0,0.6228,1.0,0.0,0.9998269493694534,0.9993077974778132,1.0
48117,2182,线性表,0.9181547619047619,0.9347826086956521,0.45640000000000003,1.0,0.0,0.0,0.0,0.2499999999999998
48117,2181,线性表,0.9553571428571428,0.8913043478260869,0.6037,1.0,0.0,0.9994612405873169,0.9995689924698536,0.19999999999999984
48117,2614,线性表,0.9947916666666666,1.0,0.6286999999999999,1.0,0.75,0.999906363651233,0.999625454604932,0.2499999999999998
48117,2558,线性表,0.9930555555555556,1.0,0.5585,1.0,0.0,0.9998521798689447,0.9997043597378894,0.5
48117,2610,线性表,0.9791666666666666,0.9347826086956521,0.5684000000000001,1.0,0.0,0.9996193083673012,0.9996193083673012,0.2499999999999998
48117,2212,线性表,0.9916666666666667,1.0,0.6384000000000001,1.0,0.0,0.9999394206970549,0.9997576827882195,1.0
48117,2618,线性表,0.9900793650793651,1.0,0.6827,1.0,0.0,0.9998984806634627,0.9997969613269252,0.5
48117,2617,线性表,0.9970238095238095,1.0,0.6025,1.0,0.0,0.9997096511228784,0.9995354417966055,0.4000000000000001
48117,2615,线性表,0.9888392857142857,1.0,0.44830000000000003,1.0,0.0,0.998291788063287,0.9965835761265739,0.5
48117,2176,数组,0.9842995169082126,0.8043478260869567,0.659,1.0,0.0,0.8967040292144657,0.9409737309796946,0.1428571428571429
48117,2494,数组,0.75,1.0,0.6402,1.0,1.0,1.0,1.0,0.0
48117,2373,数组,0.976388888888889,0.9130434782608696,0.49900000000000005,1.0,0.0,0.9871011226120082,0.988534331210674,0.2222222222222221
48117,2252,数组,0.9687500000000001,0.9565217391304348,0.5396000000000001,1.0,0.0,0.998661070294086,0.9984697946218126,0.2857142857142854
48117,2395,数组,0.990625,0.9347826086956521,0.5211,1.0,0.0,0.9768020449486224,0.9768020449486222,0.2499999999999998
48117,2394,数组,0.9810606060606061,1.0,0.5967,1.0,0.0,0.9999848254837147,0.9999393019348585,1.0
48117,2371,数组,0.988888888888889,1.0,0.546,1.0,0.0,0.9999236029835276,0.9997962746227399,0.6666666666666666
48117,2392,数组,0.9947916666666666,1.0,0.5723,1.0,1.0,1.0,1.0,0.0
48117,2701,数组,0.125,1.0,0.45170000000000005,1.0,1.0,1.0,1.0,0.0
48117,2426,数组,0.9924242424242424,1.0,0.7200000000000001,1.0,1.0,1.0,1.0,0.0
48117,2425,数组,0.9978070175438596,1.0,0.5835,1.0,0.0,0.9998331708623371,0.9995551222995658,0.6666666666666666
48117,2424,数组,0.9910714285714286,1.0,0.6931,1.0,1.0,1.0,1.0,0.0
48117,2203,数组,0.9794238683127573,0.8695652173913043,1.0,0.0,0.0,0.6993943292603348,0.7813776940075162,0.0
48117,2467,数组,0.9761904761904762,1.0,0.5078,1.0,1.0,0.9998466956423693,0.9993867825694772,0.0
48117,2346,数组,0.9989316239316239,0.8913043478260869,0.46690000000000004,1.0,0.0,0.9995455429329633,0.9996364343463707,0.19999999999999984
48117,2423,数组,0.9908854166666666,1.0,0.6622,1.0,1.0,1.0,1.0,0.0
48117,2466,数组,0.9981884057971014,1.0,0.5898,1.0,0.0,0.9995718587543091,0.999143717508618,0.5
48117,2345,数组,0.9918981481481481,0.9782608695652173,0.58,1.0,0.0,0.9995234155368021,0.9993645540490695,0.3333333333333333
48117,2389,数组,0.975378787878788,0.9130434782608696,0.5508000000000001,1.0,0.0,0.9995269478302482,0.9995795091824429,0.2222222222222221
48117,2344,数组,0.9909420289855073,0.9782608695652173,0.6459,1.0,0.0,0.9998772821993329,0.9998363762657773,0.3333333333333333
48117,2388,数组,0.9895833333333333,1.0,0.6972,1.0,1.0,1.0,1.0,0.0
48117,2442,数组,0.6041666666666667,1.0,0.5707,1.0,1.0,1.0,1.0,0.0
48117,2209,数组,0.9829365079365079,0.9130434782608696,0.6047,1.0,0.0,0.9997509251016566,0.9997786000903615,0.2222222222222221
48117,2307,数组,0.9987745098039216,1.0,0.6088000000000001,1.0,0.5,0.9997376801770974,0.9994753603541946,0.2499999999999998
48117,2527,数组,0.0,0.7608695652173915,0.43890000000000007,1.0,0.0,0.9987467119480662,0.9993733559740331,0.1249999999999999
48117,2342,数组,0.9743589743589743,0.7608695652173915,0.5306,1.0,0.0,0.9986199973879373,0.9993099986939687,0.1249999999999999
48117,2386,数组,0.9988738738738739,1.0,0.47280000000000005,1.0,0.5,0.999776155601148,0.9995523112022959,0.2499999999999998
48117,2341,数组,0.9598214285714285,0.9782608695652173,0.48710000000000003,1.0,0.0,0.998358912221532,0.9978118829620427,0.3333333333333333
48117,2340,数组,0.9902777777777777,1.0,0.6162,1.0,1.0,1.0,1.0,0.0
48117,2283,数组,0.9947916666666666,1.0,0.6745000000000001,1.0,1.0,1.0,1.0,0.0
48117,2061,数组,1.0,1.0,0.7581000000000001,1.0,1.0,1.0,1.0,0.0
48117,2280,数组,0.9951923076923077,1.0,0.7019,1.0,0.0,0.9999801902304642,0.9999207609218568,1.0
48117,2438,数组,0.8541666666666667,1.0,0.7100000000000001,1.0,1.0,1.0,1.0,0.0
48117,2339,数组,0.9944444444444445,0.41304347826086946,0.0,1.0,0.0,0.9971872796468864,0.9992968199117217,0.06249999999999995
48117,2338,数组,0.9940476190476191,1.0,0.6201,1.0,0.0,0.9997975763034473,0.9994602034758591,0.6666666666666666
48117,2359,数组,0.9876700680272109,1.0,0.5962000000000001,1.0,1.0,1.0,1.0,0.0
48117,2358,数组,0.9919871794871794,0.9782608695652173,0.6025,1.0,0.0,0.9996867535362356,0.9995823380483141,0.3333333333333333
48117,2357,数组,0.9739583333333334,1.0,0.5956000000000001,1.0,0.0,0.9999732655713084,0.9998930622852338,1.0
48117,2356,数组,0.9694444444444443,0.8913043478260869,0.5131,1.0,0.0,0.9945589981606793,0.9956471985285436,0.19999999999999984
48117,2279,数组,0.9761904761904762,1.0,0.47440000000000004,1.0,0.8,0.9999551384621992,0.9998205538487964,0.19999999999999984
48117,2179,数组,0.9836711711711713,1.0,0.5609000000000001,1.0,1.0,1.0,1.0,0.0
48117,2498,数组,0.5416666666666667,1.0,0.5808,1.0,1.0,1.0,1.0,0.0
48117,2278,数组,0.9967105263157896,1.0,0.6288,1.0,0.0,0.9998362139966376,0.9993448559865501,1.0
48117,2211,数组,0.994642857142857,0.5652173913043479,0.4661,1.0,0.4,0.9590012767171289,0.9868804085494812,0.04800000000000015
48117,2718,数组,0.14583333333333331,0.8260869565217391,0.0,1.0,0.0,0.9030873161891912,0.9403614253471946,0.15384615384615405
48117,2463,查找算法,0.9826388888888888,1.0,0.0,1.0,0.0,0.9998732854398712,0.9996620945063232,0.6666666666666666
48117,2451,查找算法,0.9916666666666667,1.0,0.666,1.0,0.2,0.9998094172471895,0.9994917793258384,0.5333333333333332
48117,2462,查找算法,1.0,0.8695652173913043,0.6396000000000001,1.0,0.4,0.9992284619788767,0.9994388814391829,0.10909090909090911
48117,2450,查找算法,0.9285714285714286,0.6956521739130435,0.4156,1.0,0.8,0.998128266629174,0.9992119017385996,0.02105263157894727
48117,2461,查找算法,0.9848484848484849,1.0,0.0,1.0,1.0,1.0,1.0,0.0
48117,2537,查找算法,0.7916666666666667,0.8913043478260869,0.7582,1.0,0.2,0.9992684871907975,0.999414789752638,0.16000000000000011
48117,2449,查找算法,0.9645833333333332,1.0,0.5376000000000001,1.0,0.0,0.9999093397613236,0.999818679522647,0.5
48117,2514,查找算法,0.9973958333333334,1.0,0.6612000000000001,1.0,1.0,1.0,1.0,0.0
48117,2445,查找算法,0.7083333333333334,1.0,0.6472,1.0,0.0,0.9998153118500673,0.9995074982668463,0.6666666666666666
48117,2741,查找算法,0.6666666666666666,1.0,0.6365999999999999,1.0,0.0,0.9999731738539686,0.9998926954158746,1.0
48117,2542,查找算法,0.6458333333333334,1.0,0.6213000000000001,1.0,1.0,1.0,1.0,0.0
48117,2454,查找算法,0.9768518518518517,1.0,0.5720000000000001,1.0,0.0,0.999829716175871,0.999659432351742,0.5
48117,2465,查找算法,0.9989035087719298,1.0,0.0,1.0,0.6,0.9998832497057374,0.9997664994114746,0.19999999999999984
48117,2453,查找算法,0.997844827586207,1.0,0.0,1.0,1.0,1.0,1.0,0.0
48117,2464,查找算法,0.9938271604938271,1.0,0.6022000000000001,1.0,0.0,0.9998587223725179,0.9997739557960287,0.4000000000000001
48117,2506,查找算法,0.9877873563218391,0.6086956521739131,0.6607,1.0,0.0,0.8318549348696945,0.9415147599546764,0.0869565217391305
48117,2505,查找算法,0.9919871794871794,1.0,0.7642,1.0,0.6,0.9998493801383538,0.9995983470356099,0.266666666666667
48117,2535,排序算法,0.75,1.0,0.6728000000000001,1.0,1.0,1.0,1.0,0.0
48117,2534,排序算法,0.8541666666666667,1.0,0.7132,1.0,1.0,1.0,1.0,0.0
48117,2412,排序算法,0.9813829787234042,0.8260869565217391,0.6857,1.0,0.0,0.9997677152541588,0.9998570555410208,0.15384615384615405
48117,2444,排序算法,0.5208333333333333,1.0,0.5569000000000001,1.0,0.0,0.9991936434897851,0.9978497159727602,0.6666666666666666
48117,2387,排序算法,0.9832175925925926,1.0,0.5850000000000001,1.0,0.25,0.9996897249428728,0.9993794498857457,0.3750000000000001
48117,2441,排序算法,0.8958333333333334,1.0,0.8065000000000001,1.0,1.0,1.0,1.0,0.0
48117,2396,排序算法,0.9821180555555555,1.0,0.5955,1.0,0.0,0.9998853850735462,0.9997707701470925,0.5
48117,2440,排序算法,0.8958333333333334,1.0,0.8065000000000001,1.0,1.0,1.0,1.0,0.0
48117,2152,排序算法,0.9830729166666667,0.9130434782608696,0.6213000000000001,1.0,0.0,0.6894799493960161,0.7239821772409032,0.2222222222222221
48117,2490,排序算法,0.7916666666666667,1.0,0.6568000000000002,1.0,1.0,1.0,1.0,0.0
48117,2070,数字操作,0.9986111111111111,0.9347826086956521,0.0,1.0,0.0,0.9989601875840662,0.9989601875840661,0.2499999999999998
48117,2111,数字操作,0.9801136363636365,1.0,0.0,1.0,0.6667000000000001,0.9993099834077454,0.9988959734523924,0.13331999999999977
48117,2099,数字操作,0.9943181818181818,1.0,0.6918000000000001,1.0,1.0,0.9999968792587197,0.9999937585174395,0.0
48117,2110,数字操作,0.9696969696969697,1.0,0.5304000000000001,1.0,1.0,1.0,1.0,0.0
48117,2153,数字操作,0.9941666666666665,1.0,0.6148,1.0,0.6667000000000001,0.9994425161396355,0.9988850322792711,0.1666499999999999
48117,2098,数字操作,0.9943181818181818,0.9347826086956521,0.6213000000000001,1.0,0.6667000000000001,0.9998765390537079,0.9998765390537079,0.08332499999999995
48117,2097,数字操作,0.9971846846846847,0.8043478260869567,0.46890000000000004,1.0,0.5,0.9991659272152122,0.9995233869801214,0.07142857142857126
48117,2096,数字操作,0.9930555555555556,1.0,0.0,1.0,1.0,1.0,1.0,0.0
48117,2095,数字操作,0.9821428571428572,1.0,0.6213000000000001,1.0,1.0,1.0,1.0,0.0
48117,2094,数字操作,0.9916666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48117,2093,数字操作,0.9975961538461539,1.0,0.5582,1.0,1.0,1.0,1.0,0.0
48117,2108,数字操作,0.9926470588235294,1.0,0.0,1.0,1.0,1.0,1.0,0.0
48117,2106,数字操作,0.9984756097560976,1.0,0.4776,1.0,0.6667000000000001,0.9994445456797446,0.9985187884793191,0.2222
48117,2127,数字操作,0.9967948717948719,1.0,0.6606000000000001,1.0,1.0,1.0,1.0,0.0
48117,2105,数字操作,0.9107142857142857,1.0,0.4729,1.0,0.0,0.9997842996305779,0.9991371985223114,1.0
48117,2069,数字操作,0.9837962962962964,1.0,0.5059000000000001,1.0,1.0,0.9965020688080651,0.9906721834881738,0.0
48117,2068,数字操作,0.9944444444444445,1.0,0.6544,1.0,1.0,1.0,1.0,0.0
48117,2109,数字操作,0.9895833333333333,1.0,0.7246,1.0,0.0,0.9999746001761891,0.9998984007047561,1.0
48117,2067,数字操作,0.989942528735632,1.0,0.45159999999999995,1.0,0.75,0.9997798184154238,0.9995596368308476,0.1249999999999999
48117,2584,数字操作,0.9823717948717949,1.0,0.0,1.0,1.0,1.0,1.0,0.0
48117,2100,数字操作,0.9861111111111113,1.0,0.638,1.0,1.0,1.0,1.0,0.0
48117,2122,数字操作,0.9878472222222222,1.0,0.6704000000000001,1.0,1.0,1.0,1.0,0.0
48117,2121,数字操作,0.9910714285714286,0.9347826086956521,0.6213000000000001,1.0,0.0,0.99906346366042,0.9990634636604201,0.2499999999999998
48117,2065,数字操作,0.9821428571428572,1.0,0.4945000000000001,1.0,0.0,0.9997332048412599,0.9992885462433595,0.6666666666666666
48117,2120,数字操作,1.0,1.0,0.6168,1.0,1.0,1.0,1.0,0.0
48117,2064,数字操作,0.9877450980392158,1.0,0.5275,1.0,1.0,1.0,1.0,0.0
48117,2063,数字操作,0.9950980392156863,1.0,0.6498999999999999,1.0,1.0,1.0,1.0,0.0
48117,2117,数字操作,0.9895833333333333,1.0,0.6319,1.0,1.0,1.0,1.0,0.0
48117,2116,数字操作,0.9953703703703705,0.9565217391304348,0.6121000000000001,1.0,0.0,0.999859163321267,0.9998390437957336,0.2857142857142854
48117,2114,数字操作,0.9930555555555556,1.0,0.6312000000000001,1.0,0.6667000000000001,0.9998521022619647,0.9996056060319062,0.2222
48117,2113,数字操作,0.9744791666666667,1.0,0.0,0.0,0.0,0.9999764980196052,0.9999059920784206,0.0
48117,2134,数字操作,0.9930555555555556,1.0,0.6998000000000001,1.0,1.0,1.0,1.0,0.0
48117,2080,图结构,0.983974358974359,0.8913043478260869,1.0,0.0,0.0,0.5792390605054235,0.6633912484043388,0.0
48117,2088,图结构,0.9893939393939395,0.7608695652173915,0.5254,1.0,0.0,0.9995486601466536,0.9997743300733268,0.1249999999999999
48117,2087,图结构,0.989247311827957,0.6521739130434783,0.5207,1.0,0.0,0.9995481921530477,0.9998278827249705,0.09523809523809501
48117,2086,图结构,0.985,1.0,0.6654000000000001,1.0,0.0,0.9999110471148801,0.999857675383808,0.4000000000000001
48117,2085,图结构,0.9867957746478874,0.8478260869565217,0.5462,1.0,0.0,0.9997010191101663,0.9998006794067775,0.16666666666666666
48117,2084,图结构,0.9923780487804879,0.8260869565217391,0.5329,1.0,0.0,0.999659873300491,0.9997906912618407,0.15384615384615405
49405,2081,字符串,0.9447004608294932,1.0,0.6904000000000001,0.0,0.0,0.9999780791839281,0.999967118775892,1.0
49405,2180,字符串,0.9545454545454546,1.0,0.7938,0.0,1.0,1.0,1.0,0.0
49405,2190,字符串,0.9506493506493506,1.0,0.48130000000000006,0.0,0.8332999999999999,0.9996337925396376,0.9994506888094562,0.16670000000000007
49405,2177,字符串,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
49405,2892,字符串,0.9505494505494507,1.0,0.6663,0.0,1.0,1.0,1.0,0.0
49405,2188,字符串,0.9420052424639581,1.0,0.4372,0.0,1.0,1.0,1.0,0.0
49405,2199,字符串,0.9512022630834512,1.0,0.5146000000000001,0.0,0.9,0.9999601406845864,0.9999402110268797,0.09999999999999988
49405,2198,字符串,0.94921875,1.0,0.8309000000000001,0.0,1.0,1.0,1.0,0.0
49405,2164,字符串,0.957983193277311,1.0,0.7802,0.0,1.0,1.0,1.0,0.0
49405,2196,字符串,0.9782229965156796,1.0,0.7437000000000001,0.0,0.0,0.9923658566550092,0.9885487849825139,1.0
49405,2531,字符串,0.7857142857142857,1.0,1.0,0.0,1.0,1.0,1.0,0.0
49405,2894,字符串,0.9747899159663866,1.0,0.6265000000000001,0.0,1.0,1.0,1.0,0.0
49405,2530,字符串,0.6428571428571429,1.0,0.7315000000000002,0.0,1.0,1.0,1.0,0.0
49405,2178,字符串,0.9767857142857143,1.0,0.5316,0.0,0.75,0.9998105808938541,0.9997158713407812,0.25000000000000006
49405,2200,字符串,0.9507936507936507,1.0,0.5823,0.0,0.3,0.9978569292046023,0.9983926969034518,0.35000000000000014
49405,2908,字符串,0.9500000000000002,0.962962962962963,0.7371,0.0,0.0,0.9997730380697911,0.9998865190348957,0.3333333333333335
49405,2936,字符串,0.9507722007722009,1.0,0.5789,0.0,0.0,0.9998062822811655,0.9998547117108741,0.4999999999999999
49405,2474,线性表,0.9772727272727273,0.962962962962963,0.5894,0.0,0.0,0.9996107119717189,0.9998053559858595,0.3333333333333335
49405,2592,线性表,0.9702380952380953,0.9259259259259259,0.5145000000000001,0.0,0.0,0.9988523336713423,0.9995081430020039,0.28571428571428564
49405,2173,线性表,0.9761904761904762,1.0,0.6789000000000001,0.0,0.0,0.9999501156088838,0.9999501156088839,0.6666666666666667
49405,2172,线性表,0.9635093167701865,0.8518518518518519,0.45210000000000006,0.0,0.0,0.9988618707475666,0.9996206235825223,0.2222222222222221
49405,2171,线性表,0.9663865546218487,1.0,0.6656,0.0,0.0,0.9999134011789971,0.9999134011789971,0.6666666666666667
49405,2647,线性表,0.9523809523809524,1.0,1.0,0.0,1.0,1.0,1.0,0.0
49405,2548,线性表,0.9492481203007519,1.0,0.6555,0.0,0.0,0.9999697621063995,0.9999546431595993,1.0
49405,2547,线性表,0.9831932773109245,1.0,0.63,0.0,0.0,0.9996313435052185,0.999723507628914,0.4999999999999999
49405,2589,线性表,0.9747899159663866,1.0,0.6245999999999999,0.0,1.0,1.0,1.0,0.0
49405,2169,线性表,0.9945054945054945,1.0,0.5227,0.0,0.0,0.9997471108382491,0.9998482665029496,0.3999999999999998
49405,2145,线性表,0.9358974358974359,1.0,0.6758,0.0,0.0,0.9999306769629978,0.9998960154444968,1.0
49405,2607,线性表,0.9761904761904762,1.0,0.5561999999999999,0.0,1.0,1.0,1.0,0.0
49405,2629,线性表,0.9365079365079365,0.7037037037037037,0.652,0.0,0.25,0.9997140112193129,0.9999340025890723,0.11538461538461574
49405,2561,线性表,0.9616724738675959,1.0,0.6135,0.0,0.0,0.9999345327613449,0.999934532761345,0.6666666666666667
49405,2186,线性表,0.9107142857142857,1.0,0.6815000000000001,0.0,0.0,0.9999432595174478,0.9999432595174479,0.6666666666666667
49405,2142,线性表,0.9774436090225563,1.0,0.6232,0.0,0.0,0.9999109581692632,0.9999109581692632,0.6666666666666667
49405,2185,线性表,0.994047619047619,1.0,0.6417,0.0,0.0,0.9998925858926074,0.9998388788389113,1.0
49405,2482,线性表,0.9962406015037594,1.0,0.48950000000000005,0.0,0.0,0.9977237143840509,0.9965855715760764,1.0
49405,2141,线性表,0.9523809523809524,1.0,0.7961,0.0,0.0,0.9999564686391293,0.9999347029586939,1.0
49405,2184,线性表,0.9821428571428572,1.0,0.795,0.0,0.0,0.999969915735865,0.9999548736037975,1.0
49405,2140,线性表,0.9863945578231293,1.0,0.5418000000000001,0.0,1.0,1.0,1.0,0.0
49405,2183,线性表,0.9642857142857143,1.0,0.6881,0.0,0.0,0.9995107775106513,0.9997064665063908,0.3999999999999998
49405,2182,线性表,0.9642857142857143,1.0,0.7026000000000001,0.0,1.0,1.0,1.0,0.0
49405,2181,线性表,0.9693877551020408,0.962962962962963,0.7657999999999999,0.0,0.0,0.9990478377092549,0.9995239188546274,0.3333333333333335
49405,2614,线性表,0.9732142857142857,1.0,0.6746,0.0,1.0,1.0,1.0,0.0
49405,2558,线性表,0.9920634920634921,1.0,0.5850000000000001,0.0,0.0,0.9992216890295741,0.9992216890295741,0.6666666666666667
49405,2610,线性表,0.9835164835164837,1.0,0.6563,0.0,1.0,1.0,1.0,0.0
